id;price;zipcode;grade;median price;condition
1954430390;575000.0;98074;8;642000.0;3
7504400710;420000.0;98074;8;642000.0;3
8651480550;600000.0;98074;10;642000.0;3
8078460520;608000.0;98074;8;642000.0;3
2872900390;507000.0;98074;8;642000.0;3
7504020400;615000.0;98074;9;642000.0;3
8078450340;550000.0;98074;8;642000.0;3
7504400400;630000.0;98074;8;642000.0;3
2225069062;552775.0;98074;8;642000.0;3
8078430030;560000.0;98074;8;642000.0;3
3575200030;549000.0;98074;8;642000.0;4
3578400710;390000.0;98074;8;642000.0;3
1954420230;562500.0;98074;8;642000.0;3
6646200770;610000.0;98074;9;642000.0;3
7504200120;430000.0;98074;8;642000.0;3
8651510610;475580.0;98074;8;642000.0;3
7504001320;570000.0;98074;9;642000.0;3
8078420230;530000.0;98074;8;642000.0;3
3575302245;500000.0;98074;8;642000.0;3
7504100910;535000.0;98074;9;642000.0;3
8635751120;611000.0;98074;8;642000.0;3
7504400620;418500.0;98074;8;642000.0;3
1939120540;640000.0;98074;9;642000.0;4
7504400120;495000.0;98074;8;642000.0;3
8635760040;420000.0;98074;8;642000.0;3
8651540040;549000.0;98074;8;642000.0;3
1954430180;485000.0;98074;8;642000.0;3
8077200360;557865.0;98074;9;642000.0;3
7504021310;525000.0;98074;9;642000.0;3
6646200420;633000.0;98074;8;642000.0;3
7504010480;603000.0;98074;9;642000.0;3
1939110080;565000.0;98074;9;642000.0;3
1939130420;640000.0;98074;9;642000.0;3
8078400020;485000.0;98074;8;642000.0;3
2872900010;382500.0;98074;8;642000.0;3
3578400670;354000.0;98074;8;642000.0;3
3066410080;590000.0;98074;10;642000.0;3
8078430480;545000.0;98074;8;642000.0;3
8635750980;570000.0;98074;8;642000.0;3
8651520420;539000.0;98074;8;642000.0;3
8635750950;568500.0;98074;8;642000.0;3
7504000290;635700.0;98074;9;642000.0;3
7504020670;598000.0;98074;9;642000.0;3
6646200280;561600.0;98074;9;642000.0;3
8651580660;620000.0;98074;9;642000.0;3
8078410250;546200.0;98074;8;642000.0;3
7504200250;490000.0;98074;8;642000.0;3
8078430130;583000.0;98074;8;642000.0;3
1117300050;537000.0;98074;8;642000.0;3
8651511060;530000.0;98074;8;642000.0;3
8562901350;640000.0;98074;8;642000.0;3
1592000130;577500.0;98074;9;642000.0;3
8078430360;505000.0;98074;8;642000.0;3
1785400770;500000.0;98074;8;642000.0;3
8651511250;605000.0;98074;8;642000.0;3
7504020610;615000.0;98074;9;642000.0;3
1939100610;560000.0;98074;9;642000.0;3
8651511030;525000.0;98074;8;642000.0;3
7504460090;473000.0;98074;8;642000.0;3
3578401770;400000.0;98074;8;642000.0;3
3578400910;400000.0;98074;8;642000.0;3
1785400210;524000.0;98074;8;642000.0;3
1939130730;635000.0;98074;9;642000.0;3
6600220490;550000.0;98074;8;642000.0;3
7504100360;565000.0;98074;9;642000.0;3
8635760490;410000.0;98074;8;642000.0;3
3578401210;557000.0;98074;8;642000.0;4
8562901010;505000.0;98074;8;642000.0;5
7504001430;539000.0;98074;9;642000.0;3
3575305452;635000.0;98074;8;642000.0;3
8562901100;550000.0;98074;8;642000.0;3
8682281200;479950.0;98053;8;635000.0;3
8682250350;507000.0;98053;8;635000.0;3
6979900390;565000.0;98053;8;635000.0;3
8682262400;430000.0;98053;8;635000.0;3
8682262400;419950.0;98053;8;635000.0;3
8682231170;554000.0;98053;8;635000.0;3
8682281170;449000.0;98053;8;635000.0;3
8682230550;428000.0;98053;8;635000.0;3
8682291840;408000.0;98053;8;635000.0;3
8682261070;575000.0;98053;8;635000.0;3
8682291940;419000.0;98053;8;635000.0;3
425069139;600000.0;98053;8;635000.0;3
1330900570;575000.0;98053;8;635000.0;3
8682282180;509000.0;98053;8;635000.0;3
8121610110;521000.0;98053;8;635000.0;4
8682291730;530000.0;98053;8;635000.0;3
6979920090;550000.0;98053;8;635000.0;3
8682280490;431500.0;98053;8;635000.0;3
8682291720;559950.0;98053;8;635000.0;3
8682301910;389000.0;98053;8;635000.0;3
8682290100;420250.0;98053;8;635000.0;3
7202260300;610000.0;98053;8;635000.0;3
8682310460;498800.0;98053;8;635000.0;3
8682231190;542000.0;98053;8;635000.0;3
205000010;620000.0;98053;9;635000.0;3
8682291630;559000.0;98053;8;635000.0;3
8682230950;559000.0;98053;8;635000.0;3
8682262330;455000.0;98053;8;635000.0;3
8682260480;429000.0;98053;8;635000.0;3
8682231330;519000.0;98053;8;635000.0;3
8682260470;437000.0;98053;8;635000.0;3
2621700010;569000.0;98053;8;635000.0;3
203101330;485000.0;98053;8;635000.0;3
8682261650;554000.0;98053;8;635000.0;3
625069064;625000.0;98053;9;635000.0;3
8682281220;439888.0;98053;8;635000.0;3
8682231110;579000.0;98053;8;635000.0;3
8682262170;415000.0;98053;8;635000.0;3
8682261010;473000.0;98053;8;635000.0;3
1525069058;568000.0;98053;8;635000.0;4
8682262240;505000.0;98053;8;635000.0;3
8682262720;495000.0;98053;8;635000.0;3
8682290360;457000.0;98053;8;635000.0;3
6979900370;574000.0;98053;8;635000.0;3
8682230400;428000.0;98053;8;635000.0;3
8682262190;480000.0;98053;8;635000.0;3
8682292180;410000.0;98053;8;635000.0;3
7511200350;580000.0;98053;8;635000.0;3
8682280270;530000.0;98053;8;635000.0;3
8682310310;589000.0;98053;8;635000.0;3
8682280260;412250.0;98053;8;635000.0;3
6134500070;560000.0;98053;8;635000.0;3
8682281600;592350.0;98053;8;635000.0;3
1428001160;550000.0;98053;8;635000.0;3
8682281480;592500.0;98053;8;635000.0;3
8682280340;490000.0;98053;8;635000.0;3
8682260610;572000.0;98053;8;635000.0;3
6134500220;583800.0;98053;8;635000.0;3
8682292020;450000.0;98053;8;635000.0;3
7202260330;583000.0;98053;8;635000.0;3
205000450;633100.0;98053;9;635000.0;3
8682262260;515000.0;98053;8;635000.0;3
8682291970;398000.0;98053;8;635000.0;3
8682291510;389000.0;98053;8;635000.0;3
8682260870;344000.0;98053;8;635000.0;3
3811000230;589000.0;98053;8;635000.0;3
8682262380;381000.0;98053;8;635000.0;3
7511200020;509900.0;98053;8;635000.0;3
3811000250;610000.0;98053;8;635000.0;3
1525069088;442500.0;98053;8;635000.0;3
8682261190;550285.0;98053;8;635000.0;3
8682261440;579000.0;98053;8;635000.0;3
8682282210;541500.0;98053;8;635000.0;3
7202271060;610000.0;98053;8;635000.0;3
8682310470;445000.0;98053;8;635000.0;3
8682310430;560000.0;98053;8;635000.0;3
7511200190;580000.0;98053;8;635000.0;4
8682291680;558000.0;98053;8;635000.0;3
1330900050;550000.0;98053;8;635000.0;3
8682262230;489000.0;98053;8;635000.0;3
3326069026;600000.0;98053;8;635000.0;3
205000410;630000.0;98053;9;635000.0;3
8682280970;548050.0;98053;8;635000.0;3
8682261250;545000.0;98053;8;635000.0;3
9508850120;602000.0;98053;8;635000.0;4
8682231210;554000.0;98053;8;635000.0;3
1525069021;400000.0;98053;8;635000.0;3
8682211030;391265.0;98053;8;635000.0;3
205000120;628990.0;98053;9;635000.0;3
8682260850;504975.0;98053;8;635000.0;3
8682261140;564000.0;98053;8;635000.0;3
8682302030;413800.0;98053;8;635000.0;3
8682320160;439950.0;98053;8;635000.0;3
7202261060;577000.0;98053;8;635000.0;3
8682301600;540000.0;98053;8;635000.0;3
8682320320;485000.0;98053;8;635000.0;3
8682320900;580000.0;98053;8;635000.0;3
251300260;255000.0;98003;8;267475.0;3
7985000100;222000.0;98003;8;267475.0;3
5151600480;248000.0;98003;8;267475.0;4
7575610170;200000.0;98003;8;267475.0;3
4222200380;237000.0;98003;8;267475.0;3
251300110;225000.0;98003;8;267475.0;3
7575620750;266000.0;98003;8;267475.0;3
7212680850;258000.0;98003;8;267475.0;3
2413300730;263500.0;98003;8;267475.0;3
7183000060;260000.0;98003;8;267475.0;3
7212660540;200000.0;98003;8;267475.0;3
5151600040;200126.0;98003;8;267475.0;3
7575600430;240000.0;98003;8;267475.0;3
7985000010;251000.0;98003;8;267475.0;3
7575610250;225000.0;98003;8;267475.0;3
7985100190;248500.0;98003;8;267475.0;3
7575620120;260000.0;98003;8;267475.0;3
7575600610;265000.0;98003;8;267475.0;4
3530510041;188500.0;98198;8;265000.0;4
3530490070;210000.0;98198;8;265000.0;4
3530530110;149900.0;98198;8;265000.0;4
3530540090;245000.0;98198;8;265000.0;4
3530450100;210000.0;98198;8;265000.0;4
3530470190;220000.0;98198;8;265000.0;4
6918100170;250000.0;98198;8;265000.0;3
3530500010;176000.0;98198;8;265000.0;4
3530400080;255000.0;98198;8;265000.0;3
3530490031;202200.0;98198;8;265000.0;4
3530420110;195000.0;98198;8;265000.0;4
3530490160;178500.0;98198;8;265000.0;4
7247000035;210000.0;98198;8;265000.0;3
3530430155;168000.0;98198;8;265000.0;4
3530420020;162950.0;98198;8;265000.0;4
3530430100;187000.0;98198;8;265000.0;4
3530410081;216500.0;98198;8;265000.0;4
4181200680;263900.0;98198;8;265000.0;3
6326000205;290000.0;98146;8;305000.0;3
2310030510;320000.0;98038;8;342000.0;3
5104530560;208633.0;98038;8;342000.0;3
1442800370;189950.0;98038;8;342000.0;3
6699930550;338000.0;98038;8;342000.0;3
1442800400;230000.0;98038;8;342000.0;3
2215902010;275000.0;98038;8;342000.0;4
2395710070;340000.0;98038;8;342000.0;3
3158500250;317000.0;98038;8;342000.0;3
2215901310;303500.0;98038;8;342000.0;3
2310030500;263000.0;98038;8;342000.0;3
9406540190;315000.0;98038;9;342000.0;3
5416500840;320000.0;98038;8;342000.0;3
3303950080;292000.0;98038;8;342000.0;3
8857640420;294000.0;98038;8;342000.0;3
2310030490;292500.0;98038;8;342000.0;3
1442800150;199950.0;98038;8;342000.0;3
1442800060;205000.0;98038;8;342000.0;3
4124000320;335620.0;98038;8;342000.0;3
3158500340;299000.0;98038;8;342000.0;3
2310030390;275000.0;98038;8;342000.0;4
2310100240;315000.0;98038;8;342000.0;3
6699930360;337000.0;98038;8;342000.0;3
5104530680;278226.0;98038;8;342000.0;3
9406570290;314000.0;98038;8;342000.0;3
2310110230;329900.0;98038;8;342000.0;3
8091670070;328000.0;98038;8;342000.0;3
255450400;326989.0;98038;8;342000.0;3
255450380;324747.0;98038;8;342000.0;3
3023000050;310000.0;98038;8;342000.0;3
255450410;339989.0;98038;8;342000.0;3
9406530160;320000.0;98038;8;342000.0;3
9347300160;312000.0;98038;8;342000.0;3
3023000120;294900.0;98038;8;342000.0;3
255450250;307635.0;98038;8;342000.0;3
9406530090;337000.0;98038;8;342000.0;3
1562100030;515000.0;98007;8;555000.0;4
2159900060;451101.0;98007;8;555000.0;4
1562200240;550000.0;98007;8;555000.0;3
8944600200;550000.0;98007;8;555000.0;3
1736800740;525000.0;98007;8;555000.0;3
7379700051;375000.0;98007;8;555000.0;3
1736800920;475000.0;98007;8;555000.0;3
1433500050;549950.0;98007;8;555000.0;3
2159900020;445000.0;98007;8;555000.0;4
8944600620;509000.0;98007;8;555000.0;3
1562100340;295000.0;98007;8;555000.0;3
4305200070;350000.0;98007;8;555000.0;4
8944600060;541900.0;98007;8;555000.0;3
3296000040;542000.0;98007;8;555000.0;3
2159900120;419000.0;98007;8;555000.0;4
8838900167;542500.0;98007;8;555000.0;4
11200290;546000.0;98007;8;555000.0;3
9346700150;552000.0;98007;9;555000.0;3
3236500220;450000.0;98007;8;555000.0;3
9528102996;549000.0;98115;8;567000.0;3
9528102772;438000.0;98115;8;567000.0;3
9222400935;478000.0;98115;8;567000.0;3
2274000026;353000.0;98115;8;567000.0;3
8604900017;475000.0;98115;8;567000.0;3
1566100625;450000.0;98115;8;567000.0;3
7169200221;497000.0;98115;8;567000.0;3
9528102771;499000.0;98115;8;567000.0;3
5100404030;523000.0;98115;8;567000.0;4
2464400500;560000.0;98115;8;567000.0;3
438000015;555000.0;98115;8;567000.0;3
6392002020;559000.0;98115;8;567000.0;3
5101404444;564000.0;98115;8;567000.0;3
5101402276;495000.0;98115;8;567000.0;3
5207200160;490000.0;98115;8;567000.0;3
6884800262;535000.0;98115;8;567000.0;5
9528102110;517000.0;98115;8;567000.0;3
5102400035;560000.0;98115;8;567000.0;3
3735900325;485000.0;98115;8;567000.0;3
3265300410;370000.0;98115;8;567000.0;3
3226049401;447500.0;98115;8;567000.0;3
2887700826;510000.0;98115;8;567000.0;3
425049181;350000.0;98115;8;567000.0;3
1797500780;540000.0;98115;8;567000.0;3
5100401060;550000.0;98115;8;567000.0;3
5100402310;425000.0;98115;8;567000.0;4
5102400025;450000.0;98115;8;567000.0;4
7169500200;522500.0;98115;8;567000.0;3
8024200677;415000.0;98115;8;567000.0;3
8024200685;440000.0;98115;8;567000.0;3
2979800409;416286.0;98115;8;567000.0;3
7410200431;430000.0;98115;8;567000.0;3
2883200083;424950.0;98115;8;567000.0;3
8024200681;425000.0;98115;8;567000.0;3
8024200674;461000.0;98115;8;567000.0;3
9528102993;495000.0;98115;8;567000.0;3
7169500020;510000.0;98115;8;567000.0;3
7169500130;495000.0;98115;8;567000.0;3
8024200684;419500.0;98115;8;567000.0;3
8024200683;440000.0;98115;8;567000.0;3
2767603505;519950.0;98107;8;529950.0;3
2767601375;505000.0;98107;8;529950.0;3
2767604247;467000.0;98107;8;529950.0;3
2767603215;490000.0;98107;8;529950.0;3
2767604252;344000.0;98107;8;529950.0;3
2767603931;469000.0;98107;8;529950.0;3
2767704345;467000.0;98107;8;529950.0;3
475000190;465000.0;98107;8;529950.0;3
2767603649;520000.0;98107;8;529950.0;3
8673400061;382000.0;98107;8;529950.0;3
2767604712;437500.0;98107;8;529950.0;3
2767704302;422250.0;98107;8;529950.0;3
476000331;505500.0;98107;8;529950.0;3
2767603608;405000.0;98107;8;529950.0;3
2768301182;439950.0;98107;8;529950.0;3
2767603612;500000.0;98107;8;529950.0;3
2767603612;489000.0;98107;8;529950.0;3
2767704756;470000.0;98107;8;529950.0;3
476000324;460000.0;98107;8;529950.0;3
2767603615;481000.0;98107;8;529950.0;3
2767603591;475000.0;98107;8;529950.0;3
2767603577;475000.0;98107;8;529950.0;3
8673400177;525000.0;98107;8;529950.0;3
2767604551;371000.0;98107;8;529950.0;3
477000019;525000.0;98107;8;529950.0;3
2767704332;469000.0;98107;8;529950.0;3
2767604254;425000.0;98107;8;529950.0;3
8673400086;445700.0;98107;8;529950.0;3
7518501822;469000.0;98107;8;529950.0;3
8673400141;473000.0;98107;8;529950.0;3
1225039052;465000.0;98107;8;529950.0;3
2767604558;512000.0;98107;8;529950.0;3
2767704682;482000.0;98107;8;529950.0;3
476000118;479950.0;98107;8;529950.0;3
2767704603;489000.0;98107;8;529950.0;3
2768100186;515000.0;98107;8;529950.0;3
475000187;452950.0;98107;8;529950.0;3
2767603824;459000.0;98107;8;529950.0;3
2767601311;445000.0;98107;8;529950.0;3
1383800015;524000.0;98107;8;529950.0;3
2767704252;478000.0;98107;8;529950.0;3
475000176;436000.0;98107;8;529950.0;3
2767604074;437500.0;98107;8;529950.0;3
2767603962;462550.0;98107;8;529950.0;3
2768301357;500000.0;98107;8;529950.0;3
2768200210;499000.0;98107;8;529950.0;3
1225039067;455000.0;98107;8;529950.0;3
2767704649;425000.0;98107;8;529950.0;3
2768301482;490000.0;98107;8;529950.0;3
2767604253;396000.0;98107;8;529950.0;3
1324300126;415000.0;98107;8;529950.0;3
2767604212;452000.0;98107;8;529950.0;3
2767600673;460000.0;98107;8;529950.0;3
2767704777;436000.0;98107;8;529950.0;3
2768200212;499950.0;98107;8;529950.0;3
2767601752;510000.0;98107;8;529950.0;3
2767601750;500000.0;98107;8;529950.0;3
2767704251;514700.0;98107;8;529950.0;3
2768200213;529000.0;98107;8;529950.0;3
2768301476;495000.0;98107;8;529950.0;3
2768100206;440000.0;98107;8;529950.0;3
2767604724;505000.0;98107;8;529950.0;3
3278600240;372500.0;98126;8;395750.0;3
3278600710;200000.0;98126;8;395750.0;3
3278601940;349950.0;98126;8;395750.0;3
3278602670;219500.0;98126;8;395750.0;3
3278602760;369900.0;98126;8;395750.0;3
3278602490;365000.0;98126;8;395750.0;3
9358002232;380000.0;98126;8;395750.0;3
3278602170;347000.0;98126;8;395750.0;3
3278602190;350000.0;98126;8;395750.0;3
8150600065;382000.0;98126;8;395750.0;3
3278600760;345000.0;98126;8;395750.0;3
3278602660;194000.0;98126;8;395750.0;3
3278602040;346500.0;98126;8;395750.0;3
9358001422;335000.0;98126;8;395750.0;3
3278605570;362500.0;98126;8;395750.0;3
3278604510;364000.0;98126;8;395750.0;3
3278611600;379900.0;98126;8;395750.0;3
3277801417;341000.0;98126;9;395750.0;3
3278605590;375000.0;98126;8;395750.0;3
9358001403;380000.0;98126;8;395750.0;3
3277801586;380000.0;98126;8;395750.0;3
5347200179;270000.0;98126;8;395750.0;3
3278600670;235000.0;98126;8;395750.0;3
3278606200;379000.0;98126;8;395750.0;3
3278612370;349900.0;98126;8;395750.0;3
3277801411;350000.0;98126;9;395750.0;3
3278611610;379900.0;98126;8;395750.0;3
3278606110;375000.0;98126;8;395750.0;3
3278600680;235000.0;98126;8;395750.0;3
3278612450;391000.0;98126;8;395750.0;3
3278605550;365000.0;98126;8;395750.0;3
3278600750;250000.0;98126;8;395750.0;3
3277800823;327000.0;98126;8;395750.0;3
4047200695;330000.0;98019;8;401250.0;3
8724300030;355000.0;98019;8;401250.0;3
1558500100;360000.0;98019;8;401250.0;3
9526500080;337000.0;98019;8;401250.0;3
4047200135;289275.0;98019;9;401250.0;3
2619950400;396800.0;98019;8;401250.0;3
3782760280;366000.0;98019;8;401250.0;3
9526500090;400000.0;98019;8;401250.0;3
9429400060;377000.0;98019;8;401250.0;3
1776460140;395000.0;98019;8;401250.0;3
1776460110;395000.0;98019;8;401250.0;3
9429400170;309620.0;98019;8;401250.0;3
3362400431;518500.0;98103;8;550000.0;3
3362900810;532170.0;98103;8;550000.0;3
7821200390;450000.0;98103;8;550000.0;3
6865200444;531000.0;98103;8;550000.0;3
993001629;265000.0;98103;8;550000.0;3
4310701600;340000.0;98103;8;550000.0;3
4310702787;335000.0;98103;8;550000.0;3
4310702775;280000.0;98103;8;550000.0;3
3126049436;416000.0;98103;8;550000.0;3
993001332;407000.0;98103;8;550000.0;3
1972200660;465000.0;98103;8;550000.0;3
6430000280;453000.0;98103;8;550000.0;3
9521100280;480000.0;98103;8;550000.0;3
9524100050;360000.0;98103;8;550000.0;3
3126049439;313000.0;98103;8;550000.0;3
993000950;320000.0;98103;8;550000.0;3
993001330;406100.0;98103;8;550000.0;3
263000359;355000.0;98103;8;550000.0;3
993000873;380500.0;98103;8;550000.0;3
6749700031;345000.0;98103;8;550000.0;3
6749700110;342000.0;98103;8;550000.0;3
4310701577;382000.0;98103;8;550000.0;3
1972201965;510000.0;98103;8;550000.0;3
263000329;349950.0;98103;8;550000.0;3
4310701565;425000.0;98103;8;550000.0;3
8021700495;503045.0;98103;9;550000.0;3
4310701575;429000.0;98103;8;550000.0;3
1931300688;533000.0;98103;8;550000.0;3
4310702876;398500.0;98103;8;550000.0;3
263000327;400000.0;98103;8;550000.0;3
1972202010;435000.0;98103;8;550000.0;3
1972200751;485000.0;98103;8;550000.0;3
1972200696;521000.0;98103;8;550000.0;3
993002127;436000.0;98103;8;550000.0;3
3047700045;525000.0;98103;8;550000.0;3
1972202505;543000.0;98103;8;550000.0;3
6749700117;350000.0;98103;8;550000.0;3
993001342;397500.0;98103;8;550000.0;3
263000325;349000.0;98103;8;550000.0;3
9521101520;543000.0;98103;8;550000.0;4
993002247;430000.0;98103;8;550000.0;3
3797000205;444000.0;98103;8;550000.0;3
9523100458;549000.0;98103;9;550000.0;3
1972201960;513000.0;98103;8;550000.0;3
4310702759;326000.0;98103;8;550000.0;3
9267200345;342000.0;98103;8;550000.0;3
1972200698;474800.0;98103;8;550000.0;3
4310700778;539950.0;98103;8;550000.0;3
3126049517;413450.0;98103;8;550000.0;3
993002225;405000.0;98103;8;550000.0;3
5694500386;399950.0;98103;8;550000.0;3
1324300018;476000.0;98103;8;550000.0;3
1972202023;504500.0;98103;8;550000.0;3
1972200325;530000.0;98103;8;550000.0;3
1972200382;387000.0;98103;8;550000.0;3
993002177;345000.0;98103;8;550000.0;3
1048000160;504200.0;98103;8;550000.0;3
