id;price;zipcode;grade;median price;condition;reference price;sale price
4027701182.0;339950.0;98028;8.0;445000.0;3.0;441525.0;441935.0
5130000090.0;374950.0;98028;8.0;445000.0;3.0;441525.0;487435.0
114101055.0;383000.0;98028;8.0;445000.0;3.0;441525.0;497900.0
3818700123.0;390000.0;98028;8.0;445000.0;3.0;441525.0;507000.0
2780700050.0;432000.0;98028;8.0;445000.0;3.0;441525.0;561600.0
4140090420.0;433000.0;98028;8.0;445000.0;3.0;441525.0;562900.0
5631500992.0;390000.0;98028;8.0;445000.0;3.0;441525.0;507000.0
3582750280.0;347000.0;98028;8.0;445000.0;4.0;441525.0;451100.0
3579000010.0;428040.0;98028;8.0;445000.0;3.0;441525.0;556452.0
3582750170.0;410000.0;98028;8.0;445000.0;4.0;441525.0;533000.0
2780700020.0;375000.0;98028;8.0;445000.0;3.0;441525.0;487500.0
5634500415.0;431000.0;98028;8.0;445000.0;3.0;441525.0;560300.0
3649100304.0;400000.0;98028;8.0;445000.0;3.0;441525.0;520000.0
3815500035.0;385000.0;98028;8.0;445000.0;4.0;441525.0;500500.0
114100155.0;355000.0;98028;8.0;445000.0;3.0;441525.0;461500.0
4140900270.0;160000.0;98028;8.0;445000.0;3.0;441525.0;208000.0
3582750120.0;409000.0;98028;8.0;445000.0;4.0;441525.0;531700.0
114100234.0;402500.0;98028;8.0;445000.0;3.0;441525.0;523250.0
5631501073.0;374500.0;98028;8.0;445000.0;3.0;441525.0;486850.0
3824100166.0;385000.0;98028;8.0;445000.0;3.0;441525.0;500500.0
3582700130.0;400000.0;98028;8.0;445000.0;3.0;441525.0;520000.0
5116000170.0;374990.0;98028;8.0;445000.0;3.0;441525.0;487487.0
4140900050.0;440000.0;98028;8.0;445000.0;3.0;441525.0;572000.0
5498100010.0;425000.0;98028;8.0;445000.0;3.0;441525.0;552500.0
3013300288.0;478500.0;98136;8.0;489950.0;3.0;496916.6666666667;622050.0
5637500070.0;438000.0;98136;8.0;489950.0;3.0;496916.6666666667;569400.0
2488200459.0;405000.0;98136;8.0;489950.0;3.0;496916.6666666667;526500.0
2719100042.0;458500.0;98136;9.0;489950.0;3.0;496916.6666666667;596050.0
4318200440.0;432000.0;98136;8.0;489950.0;3.0;496916.6666666667;561600.0
3869900120.0;430000.0;98136;8.0;489950.0;3.0;496916.6666666667;559000.0
7104100065.0;425000.0;98136;8.0;489950.0;4.0;496916.6666666667;552500.0
9238900390.0;460000.0;98136;8.0;489950.0;3.0;496916.6666666667;598000.0
7625702440.0;469000.0;98136;8.0;489950.0;3.0;496916.6666666667;609700.0
2488200455.0;405500.0;98136;8.0;489950.0;3.0;496916.6666666667;527150.0
5637500094.0;431500.0;98136;8.0;489950.0;3.0;496916.6666666667;560950.0
2810100023.0;395000.0;98136;8.0;489950.0;3.0;496916.6666666667;513500.0
3869900139.0;484950.0;98136;8.0;489950.0;3.0;496916.6666666667;630435.0
2487700274.0;437000.0;98136;8.0;489950.0;3.0;496916.6666666667;568100.0
7625702451.0;459000.0;98136;8.0;489950.0;3.0;496916.6666666667;596700.0
7625703354.0;384000.0;98136;8.0;489950.0;3.0;496916.6666666667;499200.0
7625702437.0;389000.0;98136;8.0;489950.0;3.0;496916.6666666667;505700.0
2810100007.0;419950.0;98136;8.0;489950.0;3.0;496916.6666666667;545935.0
7625703357.0;394950.0;98136;8.0;489950.0;3.0;496916.6666666667;513435.0
7625702431.0;389500.0;98136;8.0;489950.0;3.0;496916.6666666667;506350.0
3869900036.0;451300.0;98136;8.0;489950.0;3.0;496916.6666666667;586690.0
7625702444.0;394950.0;98136;8.0;489950.0;3.0;496916.6666666667;513435.0
2461900446.0;372000.0;98136;8.0;489950.0;3.0;496916.6666666667;483600.0
2461900448.0;435000.0;98136;8.0;489950.0;3.0;496916.6666666667;565500.0
7625702441.0;377500.0;98136;8.0;489950.0;3.0;496916.6666666667;490750.0
1954400510.0;510000.0;98074;8.0;642000.0;3.0;648666.6666666666;663000.0
5547700270.0;625000.0;98074;9.0;642000.0;3.0;648666.6666666666;812500.0
1954440060.0;560000.0;98074;8.0;642000.0;3.0;648666.6666666666;728000.0
8677300550.0;592500.0;98074;9.0;642000.0;3.0;648666.6666666666;770250.0
3325069129.0;525000.0;98074;10.0;642000.0;3.0;648666.6666666666;682500.0
8651520400.0;610750.0;98074;8.0;642000.0;3.0;648666.6666666666;793975.0
8077210350.0;639000.0;98074;9.0;642000.0;3.0;648666.6666666666;830700.0
3575200070.0;560000.0;98074;8.0;642000.0;3.0;648666.6666666666;728000.0
8651520510.0;582800.0;98074;8.0;642000.0;3.0;648666.6666666666;757640.0
8961990160.0;567500.0;98074;8.0;642000.0;3.0;648666.6666666666;737750.0
7504460200.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
8562900710.0;483000.0;98074;9.0;642000.0;3.0;648666.6666666666;627900.0
8651580310.0;621138.0;98074;9.0;642000.0;3.0;648666.6666666666;807479.4
8651520240.0;540000.0;98074;9.0;642000.0;3.0;648666.6666666666;702000.0
1592000260.0;600000.0;98074;9.0;642000.0;3.0;648666.6666666666;780000.0
3578400030.0;465000.0;98074;8.0;642000.0;3.0;648666.6666666666;604500.0
3066400140.0;632500.0;98074;10.0;642000.0;3.0;648666.6666666666;822250.0
8644400060.0;568000.0;98074;9.0;642000.0;4.0;648666.6666666666;738400.0
3582500240.0;510000.0;98074;8.0;642000.0;3.0;648666.6666666666;663000.0
8562900520.0;640000.0;98074;9.0;642000.0;3.0;648666.6666666666;832000.0
8078460810.0;620000.0;98074;8.0;642000.0;3.0;648666.6666666666;806000.0
7504020810.0;610000.0;98074;9.0;642000.0;3.0;648666.6666666666;793000.0
8651511220.0;490000.0;98074;8.0;642000.0;3.0;648666.6666666666;637000.0
8651500850.0;627800.0;98074;9.0;642000.0;3.0;648666.6666666666;816140.0
7504400850.0;442000.0;98074;8.0;642000.0;4.0;648666.6666666666;574600.0
3575302345.0;508500.0;98074;8.0;642000.0;3.0;648666.6666666666;661050.0
7504010900.0;598500.0;98074;10.0;642000.0;3.0;648666.6666666666;778050.0
8961990090.0;535000.0;98074;8.0;642000.0;3.0;648666.6666666666;695500.0
1825069031.0;550000.0;98074;8.0;642000.0;4.0;648666.6666666666;715000.0
1825069031.0;550000.0;98074;8.0;642000.0;4.0;648666.6666666666;715000.0
1954430190.0;528000.0;98074;8.0;642000.0;3.0;648666.6666666666;686400.0
8077200470.0;590000.0;98074;9.0;642000.0;3.0;648666.6666666666;767000.0
3578401330.0;450000.0;98074;8.0;642000.0;3.0;648666.6666666666;585000.0
7525000080.0;588500.0;98074;8.0;642000.0;3.0;648666.6666666666;765050.0
1592000780.0;625000.0;98074;9.0;642000.0;3.0;648666.6666666666;812500.0
8651510020.0;492000.0;98074;8.0;642000.0;3.0;648666.6666666666;639600.0
509000020.0;510000.0;98074;10.0;642000.0;3.0;648666.6666666666;663000.0
1954420380.0;485000.0;98074;8.0;642000.0;3.0;648666.6666666666;630500.0
1592000250.0;623000.0;98074;9.0;642000.0;3.0;648666.6666666666;809900.0
9416400020.0;572000.0;98074;8.0;642000.0;3.0;648666.6666666666;743600.0
3578400500.0;558000.0;98074;8.0;642000.0;3.0;648666.6666666666;725400.0
3578401060.0;345000.0;98074;8.0;642000.0;4.0;648666.6666666666;448500.0
3578401060.0;625000.0;98074;8.0;642000.0;4.0;648666.6666666666;812500.0
1954400500.0;583000.0;98074;8.0;642000.0;3.0;648666.6666666666;757900.0
1954420170.0;368250.0;98074;8.0;642000.0;3.0;648666.6666666666;478725.0
1954420170.0;580000.0;98074;8.0;642000.0;3.0;648666.6666666666;754000.0
1939120050.0;638250.0;98074;9.0;642000.0;3.0;648666.6666666666;829725.0
1954440050.0;550000.0;98074;8.0;642000.0;3.0;648666.6666666666;715000.0
8078440050.0;569500.0;98074;8.0;642000.0;3.0;648666.6666666666;740350.0
3578401700.0;540000.0;98074;8.0;642000.0;3.0;648666.6666666666;702000.0
8651510420.0;490000.0;98074;8.0;642000.0;3.0;648666.6666666666;637000.0
6600220380.0;538888.0;98074;8.0;642000.0;3.0;648666.6666666666;700554.4
8078400010.0;530000.0;98074;8.0;642000.0;3.0;648666.6666666666;689000.0
7504001440.0;435000.0;98074;9.0;642000.0;3.0;648666.6666666666;565500.0
7504010780.0;605000.0;98074;9.0;642000.0;3.0;648666.6666666666;786500.0
8651510380.0;310000.0;98074;8.0;642000.0;3.0;648666.6666666666;403000.0
8651510380.0;539000.0;98074;8.0;642000.0;3.0;648666.6666666666;700700.0
8635760480.0;473975.0;98074;8.0;642000.0;3.0;648666.6666666666;616167.5
2872900050.0;400000.0;98074;8.0;642000.0;3.0;648666.6666666666;520000.0
2872900280.0;540000.0;98074;8.0;642000.0;4.0;648666.6666666666;702000.0
1954440080.0;532000.0;98074;8.0;642000.0;3.0;648666.6666666666;691600.0
8078410280.0;550000.0;98074;8.0;642000.0;4.0;648666.6666666666;715000.0
6817801150.0;555000.0;98074;8.0;642000.0;4.0;648666.6666666666;721500.0
3578401760.0;393000.0;98074;8.0;642000.0;3.0;648666.6666666666;510900.0
3578400780.0;508800.0;98074;8.0;642000.0;4.0;648666.6666666666;661440.0
1785400780.0;550000.0;98074;8.0;642000.0;3.0;648666.6666666666;715000.0
1954420420.0;479000.0;98074;8.0;642000.0;3.0;648666.6666666666;622700.0
7504400290.0;599000.0;98074;8.0;642000.0;3.0;648666.6666666666;778700.0
7527000090.0;540000.0;98074;8.0;642000.0;3.0;648666.6666666666;702000.0
8078410210.0;566000.0;98074;8.0;642000.0;3.0;648666.6666666666;735800.0
3325069025.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
7504001080.0;590000.0;98074;8.0;642000.0;4.0;648666.6666666666;767000.0
8677300720.0;616000.0;98074;9.0;642000.0;3.0;648666.6666666666;800800.0
8562901250.0;516000.0;98074;8.0;642000.0;4.0;648666.6666666666;670800.0
6902000100.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
8635760330.0;456000.0;98074;8.0;642000.0;3.0;648666.6666666666;592800.0
1785400300.0;525000.0;98074;8.0;642000.0;3.0;648666.6666666666;682500.0
3066410850.0;594950.0;98074;9.0;642000.0;3.0;648666.6666666666;773435.0
1939050110.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
7504001340.0;565000.0;98074;9.0;642000.0;3.0;648666.6666666666;734500.0
8644400040.0;605000.0;98074;9.0;642000.0;4.0;648666.6666666666;786500.0
9186300060.0;635000.0;98074;8.0;642000.0;3.0;648666.6666666666;825500.0
8078440140.0;546500.0;98074;8.0;642000.0;3.0;648666.6666666666;710450.0
1592000640.0;570000.0;98074;9.0;642000.0;3.0;648666.6666666666;741000.0
6600220550.0;495000.0;98074;8.0;642000.0;3.0;648666.6666666666;643500.0
8078460070.0;640000.0;98074;8.0;642000.0;3.0;648666.6666666666;832000.0
3578400270.0;430000.0;98074;8.0;642000.0;3.0;648666.6666666666;559000.0
8961970560.0;603000.0;98074;8.0;642000.0;3.0;648666.6666666666;783900.0
1954400060.0;515000.0;98074;8.0;642000.0;3.0;648666.6666666666;669500.0
8078460320.0;598850.0;98074;8.0;642000.0;3.0;648666.6666666666;778505.0
8651500710.0;608700.0;98074;9.0;642000.0;3.0;648666.6666666666;791310.0
8562900310.0;615000.0;98074;8.0;642000.0;4.0;648666.6666666666;799500.0
3575302397.0;580000.0;98074;8.0;642000.0;3.0;648666.6666666666;754000.0
1954430390.0;575000.0;98074;8.0;642000.0;3.0;648666.6666666666;747500.0
7504400710.0;420000.0;98074;8.0;642000.0;3.0;648666.6666666666;546000.0
8651480550.0;600000.0;98074;10.0;642000.0;3.0;648666.6666666666;780000.0
8078460520.0;608000.0;98074;8.0;642000.0;3.0;648666.6666666666;790400.0
2872900390.0;507000.0;98074;8.0;642000.0;3.0;648666.6666666666;659100.0
7504020400.0;615000.0;98074;9.0;642000.0;3.0;648666.6666666666;799500.0
8078450340.0;550000.0;98074;8.0;642000.0;3.0;648666.6666666666;715000.0
7504400400.0;630000.0;98074;8.0;642000.0;3.0;648666.6666666666;819000.0
2225069062.0;552775.0;98074;8.0;642000.0;3.0;648666.6666666666;718607.5
8078430030.0;560000.0;98074;8.0;642000.0;3.0;648666.6666666666;728000.0
3575200030.0;549000.0;98074;8.0;642000.0;4.0;648666.6666666666;713700.0
3578400710.0;390000.0;98074;8.0;642000.0;3.0;648666.6666666666;507000.0
1954420230.0;562500.0;98074;8.0;642000.0;3.0;648666.6666666666;731250.0
6646200770.0;610000.0;98074;9.0;642000.0;3.0;648666.6666666666;793000.0
7504200120.0;430000.0;98074;8.0;642000.0;3.0;648666.6666666666;559000.0
8651510610.0;475580.0;98074;8.0;642000.0;3.0;648666.6666666666;618254.0
7504001320.0;570000.0;98074;9.0;642000.0;3.0;648666.6666666666;741000.0
8078420230.0;530000.0;98074;8.0;642000.0;3.0;648666.6666666666;689000.0
3575302245.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
7504100910.0;535000.0;98074;9.0;642000.0;3.0;648666.6666666666;695500.0
8635751120.0;611000.0;98074;8.0;642000.0;3.0;648666.6666666666;794300.0
7504400620.0;418500.0;98074;8.0;642000.0;3.0;648666.6666666666;544050.0
1939120540.0;640000.0;98074;9.0;642000.0;4.0;648666.6666666666;832000.0
7504400120.0;495000.0;98074;8.0;642000.0;3.0;648666.6666666666;643500.0
8635760040.0;420000.0;98074;8.0;642000.0;3.0;648666.6666666666;546000.0
8651540040.0;549000.0;98074;8.0;642000.0;3.0;648666.6666666666;713700.0
1954430180.0;485000.0;98074;8.0;642000.0;3.0;648666.6666666666;630500.0
8077200360.0;557865.0;98074;9.0;642000.0;3.0;648666.6666666666;725224.5
7504021310.0;525000.0;98074;9.0;642000.0;3.0;648666.6666666666;682500.0
6646200420.0;633000.0;98074;8.0;642000.0;3.0;648666.6666666666;822900.0
7504010480.0;603000.0;98074;9.0;642000.0;3.0;648666.6666666666;783900.0
1939110080.0;565000.0;98074;9.0;642000.0;3.0;648666.6666666666;734500.0
1939130420.0;640000.0;98074;9.0;642000.0;3.0;648666.6666666666;832000.0
8078400020.0;485000.0;98074;8.0;642000.0;3.0;648666.6666666666;630500.0
2872900010.0;382500.0;98074;8.0;642000.0;3.0;648666.6666666666;497250.0
3578400670.0;354000.0;98074;8.0;642000.0;3.0;648666.6666666666;460200.0
3066410080.0;590000.0;98074;10.0;642000.0;3.0;648666.6666666666;767000.0
8078430480.0;545000.0;98074;8.0;642000.0;3.0;648666.6666666666;708500.0
8635750980.0;570000.0;98074;8.0;642000.0;3.0;648666.6666666666;741000.0
8651520420.0;539000.0;98074;8.0;642000.0;3.0;648666.6666666666;700700.0
8635750950.0;568500.0;98074;8.0;642000.0;3.0;648666.6666666666;739050.0
7504000290.0;635700.0;98074;9.0;642000.0;3.0;648666.6666666666;826410.0
7504020670.0;598000.0;98074;9.0;642000.0;3.0;648666.6666666666;777400.0
6646200280.0;561600.0;98074;9.0;642000.0;3.0;648666.6666666666;730080.0
8651580660.0;620000.0;98074;9.0;642000.0;3.0;648666.6666666666;806000.0
8078410250.0;546200.0;98074;8.0;642000.0;3.0;648666.6666666666;710060.0
7504200250.0;490000.0;98074;8.0;642000.0;3.0;648666.6666666666;637000.0
8078430130.0;583000.0;98074;8.0;642000.0;3.0;648666.6666666666;757900.0
1117300050.0;537000.0;98074;8.0;642000.0;3.0;648666.6666666666;698100.0
8651511060.0;530000.0;98074;8.0;642000.0;3.0;648666.6666666666;689000.0
8562901350.0;640000.0;98074;8.0;642000.0;3.0;648666.6666666666;832000.0
1592000130.0;577500.0;98074;9.0;642000.0;3.0;648666.6666666666;750750.0
8078430360.0;505000.0;98074;8.0;642000.0;3.0;648666.6666666666;656500.0
1785400770.0;500000.0;98074;8.0;642000.0;3.0;648666.6666666666;650000.0
8651511250.0;605000.0;98074;8.0;642000.0;3.0;648666.6666666666;786500.0
7504020610.0;615000.0;98074;9.0;642000.0;3.0;648666.6666666666;799500.0
1939100610.0;560000.0;98074;9.0;642000.0;3.0;648666.6666666666;728000.0
8651511030.0;525000.0;98074;8.0;642000.0;3.0;648666.6666666666;682500.0
7504460090.0;473000.0;98074;8.0;642000.0;3.0;648666.6666666666;614900.0
3578401770.0;400000.0;98074;8.0;642000.0;3.0;648666.6666666666;520000.0
3578400910.0;400000.0;98074;8.0;642000.0;3.0;648666.6666666666;520000.0
1785400210.0;524000.0;98074;8.0;642000.0;3.0;648666.6666666666;681200.0
1939130730.0;635000.0;98074;9.0;642000.0;3.0;648666.6666666666;825500.0
6600220490.0;550000.0;98074;8.0;642000.0;3.0;648666.6666666666;715000.0
7504100360.0;565000.0;98074;9.0;642000.0;3.0;648666.6666666666;734500.0
8635760490.0;410000.0;98074;8.0;642000.0;3.0;648666.6666666666;533000.0
3578401210.0;557000.0;98074;8.0;642000.0;4.0;648666.6666666666;724100.0
8562901010.0;505000.0;98074;8.0;642000.0;5.0;648666.6666666666;656500.0
7504001430.0;539000.0;98074;9.0;642000.0;3.0;648666.6666666666;700700.0
3575305452.0;635000.0;98074;8.0;642000.0;3.0;648666.6666666666;825500.0
8562901100.0;550000.0;98074;8.0;642000.0;3.0;648666.6666666666;715000.0
8682281200.0;479950.0;98053;8.0;635000.0;3.0;659666.6666666666;623935.0
8682250350.0;507000.0;98053;8.0;635000.0;3.0;659666.6666666666;659100.0
6979900390.0;565000.0;98053;8.0;635000.0;3.0;659666.6666666666;734500.0
8682262400.0;430000.0;98053;8.0;635000.0;3.0;659666.6666666666;559000.0
8682262400.0;419950.0;98053;8.0;635000.0;3.0;659666.6666666666;545935.0
8682231170.0;554000.0;98053;8.0;635000.0;3.0;659666.6666666666;720200.0
8682281170.0;449000.0;98053;8.0;635000.0;3.0;659666.6666666666;583700.0
8682230550.0;428000.0;98053;8.0;635000.0;3.0;659666.6666666666;556400.0
8682291840.0;408000.0;98053;8.0;635000.0;3.0;659666.6666666666;530400.0
8682261070.0;575000.0;98053;8.0;635000.0;3.0;659666.6666666666;747500.0
8682291940.0;419000.0;98053;8.0;635000.0;3.0;659666.6666666666;544700.0
425069139.0;600000.0;98053;8.0;635000.0;3.0;659666.6666666666;780000.0
1330900570.0;575000.0;98053;8.0;635000.0;3.0;659666.6666666666;747500.0
8682282180.0;509000.0;98053;8.0;635000.0;3.0;659666.6666666666;661700.0
8121610110.0;521000.0;98053;8.0;635000.0;4.0;659666.6666666666;677300.0
8682291730.0;530000.0;98053;8.0;635000.0;3.0;659666.6666666666;689000.0
6979920090.0;550000.0;98053;8.0;635000.0;3.0;659666.6666666666;715000.0
8682280490.0;431500.0;98053;8.0;635000.0;3.0;659666.6666666666;560950.0
8682291720.0;559950.0;98053;8.0;635000.0;3.0;659666.6666666666;727935.0
8682301910.0;389000.0;98053;8.0;635000.0;3.0;659666.6666666666;505700.0
8682290100.0;420250.0;98053;8.0;635000.0;3.0;659666.6666666666;546325.0
7202260300.0;610000.0;98053;8.0;635000.0;3.0;659666.6666666666;793000.0
8682310460.0;498800.0;98053;8.0;635000.0;3.0;659666.6666666666;648440.0
8682231190.0;542000.0;98053;8.0;635000.0;3.0;659666.6666666666;704600.0
205000010.0;620000.0;98053;9.0;635000.0;3.0;659666.6666666666;806000.0
8682291630.0;559000.0;98053;8.0;635000.0;3.0;659666.6666666666;726700.0
8682230950.0;559000.0;98053;8.0;635000.0;3.0;659666.6666666666;726700.0
8682262330.0;455000.0;98053;8.0;635000.0;3.0;659666.6666666666;591500.0
8682260480.0;429000.0;98053;8.0;635000.0;3.0;659666.6666666666;557700.0
8682231330.0;519000.0;98053;8.0;635000.0;3.0;659666.6666666666;674700.0
8682260470.0;437000.0;98053;8.0;635000.0;3.0;659666.6666666666;568100.0
2621700010.0;569000.0;98053;8.0;635000.0;3.0;659666.6666666666;739700.0
203101330.0;485000.0;98053;8.0;635000.0;3.0;659666.6666666666;630500.0
8682261650.0;554000.0;98053;8.0;635000.0;3.0;659666.6666666666;720200.0
625069064.0;625000.0;98053;9.0;635000.0;3.0;659666.6666666666;812500.0
8682281220.0;439888.0;98053;8.0;635000.0;3.0;659666.6666666666;571854.4
8682231110.0;579000.0;98053;8.0;635000.0;3.0;659666.6666666666;752700.0
8682262170.0;415000.0;98053;8.0;635000.0;3.0;659666.6666666666;539500.0
8682261010.0;473000.0;98053;8.0;635000.0;3.0;659666.6666666666;614900.0
1525069058.0;568000.0;98053;8.0;635000.0;4.0;659666.6666666666;738400.0
8682262240.0;505000.0;98053;8.0;635000.0;3.0;659666.6666666666;656500.0
8682262720.0;495000.0;98053;8.0;635000.0;3.0;659666.6666666666;643500.0
8682290360.0;457000.0;98053;8.0;635000.0;3.0;659666.6666666666;594100.0
6979900370.0;574000.0;98053;8.0;635000.0;3.0;659666.6666666666;746200.0
8682230400.0;428000.0;98053;8.0;635000.0;3.0;659666.6666666666;556400.0
8682262190.0;480000.0;98053;8.0;635000.0;3.0;659666.6666666666;624000.0
8682292180.0;410000.0;98053;8.0;635000.0;3.0;659666.6666666666;533000.0
7511200350.0;580000.0;98053;8.0;635000.0;3.0;659666.6666666666;754000.0
8682280270.0;530000.0;98053;8.0;635000.0;3.0;659666.6666666666;689000.0
8682310310.0;589000.0;98053;8.0;635000.0;3.0;659666.6666666666;765700.0
8682280260.0;412250.0;98053;8.0;635000.0;3.0;659666.6666666666;535925.0
6134500070.0;560000.0;98053;8.0;635000.0;3.0;659666.6666666666;728000.0
8682281600.0;592350.0;98053;8.0;635000.0;3.0;659666.6666666666;770055.0
1428001160.0;550000.0;98053;8.0;635000.0;3.0;659666.6666666666;715000.0
8682281480.0;592500.0;98053;8.0;635000.0;3.0;659666.6666666666;770250.0
8682280340.0;490000.0;98053;8.0;635000.0;3.0;659666.6666666666;637000.0
8682260610.0;572000.0;98053;8.0;635000.0;3.0;659666.6666666666;743600.0
6134500220.0;583800.0;98053;8.0;635000.0;3.0;659666.6666666666;758940.0
8682292020.0;450000.0;98053;8.0;635000.0;3.0;659666.6666666666;585000.0
7202260330.0;583000.0;98053;8.0;635000.0;3.0;659666.6666666666;757900.0
205000450.0;633100.0;98053;9.0;635000.0;3.0;659666.6666666666;823030.0
8682262260.0;515000.0;98053;8.0;635000.0;3.0;659666.6666666666;669500.0
8682291970.0;398000.0;98053;8.0;635000.0;3.0;659666.6666666666;517400.0
8682291510.0;389000.0;98053;8.0;635000.0;3.0;659666.6666666666;505700.0
8682260870.0;344000.0;98053;8.0;635000.0;3.0;659666.6666666666;447200.0
3811000230.0;589000.0;98053;8.0;635000.0;3.0;659666.6666666666;765700.0
8682262380.0;381000.0;98053;8.0;635000.0;3.0;659666.6666666666;495300.0
7511200020.0;509900.0;98053;8.0;635000.0;3.0;659666.6666666666;662870.0
3811000250.0;610000.0;98053;8.0;635000.0;3.0;659666.6666666666;793000.0
1525069088.0;442500.0;98053;8.0;635000.0;3.0;659666.6666666666;575250.0
8682261190.0;550285.0;98053;8.0;635000.0;3.0;659666.6666666666;715370.5
8682261440.0;579000.0;98053;8.0;635000.0;3.0;659666.6666666666;752700.0
8682282210.0;541500.0;98053;8.0;635000.0;3.0;659666.6666666666;703950.0
7202271060.0;610000.0;98053;8.0;635000.0;3.0;659666.6666666666;793000.0
8682310470.0;445000.0;98053;8.0;635000.0;3.0;659666.6666666666;578500.0
8682310430.0;560000.0;98053;8.0;635000.0;3.0;659666.6666666666;728000.0
7511200190.0;580000.0;98053;8.0;635000.0;4.0;659666.6666666666;754000.0
8682291680.0;558000.0;98053;8.0;635000.0;3.0;659666.6666666666;725400.0
1330900050.0;550000.0;98053;8.0;635000.0;3.0;659666.6666666666;715000.0
8682262230.0;489000.0;98053;8.0;635000.0;3.0;659666.6666666666;635700.0
3326069026.0;600000.0;98053;8.0;635000.0;3.0;659666.6666666666;780000.0
205000410.0;630000.0;98053;9.0;635000.0;3.0;659666.6666666666;819000.0
8682280970.0;548050.0;98053;8.0;635000.0;3.0;659666.6666666666;712465.0
8682261250.0;545000.0;98053;8.0;635000.0;3.0;659666.6666666666;708500.0
9508850120.0;602000.0;98053;8.0;635000.0;4.0;659666.6666666666;782600.0
8682231210.0;554000.0;98053;8.0;635000.0;3.0;659666.6666666666;720200.0
1525069021.0;400000.0;98053;8.0;635000.0;3.0;659666.6666666666;520000.0
8682211030.0;391265.0;98053;8.0;635000.0;3.0;659666.6666666666;508644.5
205000120.0;628990.0;98053;9.0;635000.0;3.0;659666.6666666666;817687.0
8682260850.0;504975.0;98053;8.0;635000.0;3.0;659666.6666666666;656467.5
8682261140.0;564000.0;98053;8.0;635000.0;3.0;659666.6666666666;733200.0
8682302030.0;413800.0;98053;8.0;635000.0;3.0;659666.6666666666;537940.0
8682320160.0;439950.0;98053;8.0;635000.0;3.0;659666.6666666666;571935.0
7202261060.0;577000.0;98053;8.0;635000.0;3.0;659666.6666666666;750100.0
8682301600.0;540000.0;98053;8.0;635000.0;3.0;659666.6666666666;702000.0
8682320320.0;485000.0;98053;8.0;635000.0;3.0;659666.6666666666;630500.0
8682320900.0;580000.0;98053;8.0;635000.0;3.0;659666.6666666666;754000.0
251300260.0;255000.0;98003;8.0;267475.0;3.0;273150.0;331500.0
